REFDES;COMP_VALUE;SYM_NAME;SYM_TYPE;SYM_X;SYM_Y;SYM_CENTER_X;SYM_CENTER_Y;SYM_ROTATE;SYM_MIRROR;COMPONENT_ID
C340;100nF;C_0402_1005Metric;;110.220.000;15.500.000;;;315.000.000;NO;26069
C340;100nF;C_0402_1005Metric;;144.760.000;141.500.000;;;315.000.000;NO;26069
C340;100nF;C_0402_1005Metric;;41.140.000;15.500.000;;;315.000.000;NO;26069
C340;100nF;C_0402_1005Metric;;41.140.000;57.500.000;;;315.000.000;NO;26069
C340;100nF;C_0402_1005Metric;;110.220.000;57.500.000;;;315.000.000;NO;26069
C340;100nF;C_0402_1005Metric;;144.760.000;99.500.000;;;315.000.000;NO;26069
C340;100nF;C_0402_1005Metric;;144.760.000;15.500.000;;;315.000.000;NO;26069
C340;100nF;C_0402_1005Metric;;75.680.000;15.500.000;;;315.000.000;NO;26069
C340;100nF;C_0402_1005Metric;;41.140.000;141.500.000;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;40.491.200;98.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;144.111.200;14.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;40.491.200;140.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;75.031.200;56.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;109.571.200;98.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;144.111.200;98.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;144.111.200;140.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;40.491.200;14.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;109.571.200;14.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;109.571.200;56.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;109.571.200;140.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;40.491.200;56.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;75.031.200;14.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;75.031.200;140.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;144.111.200;56.851.200;;;315.000.000;NO;26069
C341;100nF;C_0402_1005Metric;;75.031.200;98.851.200;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;143.462.500;56.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;74.382.500;98.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;108.922.500;56.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;39.842.500;56.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;39.842.500;140.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;74.382.500;56.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;74.382.500;140.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;108.922.500;140.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;74.382.500;14.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;108.922.500;14.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;39.842.500;98.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;143.462.500;14.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;108.922.500;98.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;143.462.500;98.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;39.842.500;14.202.500;;;315.000.000;NO;26069
C342;100nF;C_0402_1005Metric;;143.462.500;140.202.500;;;315.000.000;NO;26069
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;38.790.000;12.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;107.870.000;138.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;142.410.000;54.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;142.410.000;138.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;142.410.000;96.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;107.870.000;54.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;38.790.000;54.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;73.330.000;138.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;107.870.000;12.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;73.330.000;12.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;73.330.000;54.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;73.330.000;96.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;38.790.000;138.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;142.410.000;12.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;38.790.000;96.797.100;;;0.000000;NO;
FID1;Fiducial;Fiducial_0.5mm_Mask1mm;;107.870.000;96.797.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;74.440.000;43.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;143.520.000;169.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;74.440.000;127.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;108.980.000;43.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;108.980.000;127.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;74.440.000;169.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;39.900.000;43.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;143.520.000;127.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;74.440.000;85.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;143.520.000;43.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;143.520.000;85.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;39.900.000;169.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;39.900.000;127.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;108.980.000;85.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;39.900.000;85.847.100;;;0.000000;NO;
FID2;Fiducial;Fiducial_0.5mm_Mask1mm;;108.980.000;169.847.100;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;48.460.000;102.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;13.920.000;144.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;13.920.000;60.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;48.460.000;144.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;83.000.000;18.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;117.540.000;60.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;13.920.000;18.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;117.540.000;102.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;48.460.000;60.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;48.460.000;18.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;83.000.000;144.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;13.920.000;102.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;83.000.000;102.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;117.540.000;144.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;83.000.000;60.795.000;;;0.000000;NO;
FID3;Fiducial;Fiducial_0.5mm_Mask1mm;;117.540.000;18.795.000;;;0.000000;NO;
MPPC1;~;S13552;;62.810.000;153.500.000;;;0.000000;NO;
MPPC1;~;S13552;;62.810.000;111.500.000;;;0.000000;NO;
MPPC1;~;S13552;;131.890.000;27.500.000;;;0.000000;NO;
MPPC1;~;S13552;;131.890.000;153.500.000;;;0.000000;NO;
MPPC1;~;S13552;;28.270.000;111.500.000;;;0.000000;NO;
MPPC1;~;S13552;;97.350.000;69.500.000;;;0.000000;NO;
MPPC1;~;S13552;;131.890.000;69.500.000;;;0.000000;NO;
MPPC1;~;S13552;;97.350.000;27.500.000;;;0.000000;NO;
MPPC1;~;S13552;;28.270.000;153.500.000;;;0.000000;NO;
MPPC1;~;S13552;;62.810.000;27.500.000;;;0.000000;NO;
MPPC1;~;S13552;;28.270.000;69.500.000;;;0.000000;NO;
MPPC1;~;S13552;;28.270.000;27.500.000;;;0.000000;NO;
MPPC1;~;S13552;;97.350.000;111.500.000;;;0.000000;NO;
MPPC1;~;S13552;;62.810.000;69.500.000;;;0.000000;NO;
MPPC1;~;S13552;;131.890.000;111.500.000;;;0.000000;NO;
MPPC1;~;S13552;;97.350.000;153.500.000;;;0.000000;NO;
R6;150;R_0201_0603Metric;;124.765.000;161.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;21.145.000;161.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;21.145.000;119.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;90.225.000;77.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;90.225.000;161.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;55.685.000;35.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;55.685.000;161.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;21.145.000;77.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;90.225.000;119.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;55.685.000;77.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;55.685.000;119.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;124.765.000;35.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;21.145.000;35.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;124.765.000;77.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;90.225.000;35.442.900;;;180.000.000;NO;25985
R6;150;R_0201_0603Metric;;124.765.000;119.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;24.345.000;77.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;24.345.000;161.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;127.965.000;77.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;127.965.000;119.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;24.345.000;119.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;93.425.000;119.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;24.345.000;35.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;58.885.000;119.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;58.885.000;161.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;93.425.000;35.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;93.425.000;161.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;93.425.000;77.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;58.885.000;35.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;127.965.000;35.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;58.885.000;77.442.900;;;180.000.000;NO;25985
R7;150;R_0201_0603Metric;;127.965.000;161.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;131.165.000;161.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;131.165.000;77.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;62.085.000;35.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;131.165.000;119.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;96.625.000;35.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;27.545.000;119.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;96.625.000;77.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;27.545.000;77.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;96.625.000;161.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;96.625.000;119.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;131.165.000;35.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;27.545.000;35.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;27.545.000;161.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;62.085.000;77.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;62.085.000;161.442.900;;;180.000.000;NO;25985
R8;150;R_0201_0603Metric;;62.085.000;119.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;65.285.000;119.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;99.825.000;77.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;30.745.000;119.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;65.285.000;35.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;134.365.000;161.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;99.825.000;35.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;30.745.000;35.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;30.745.000;161.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;99.825.000;161.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;30.745.000;77.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;134.365.000;119.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;65.285.000;77.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;65.285.000;161.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;134.365.000;77.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;134.365.000;35.442.900;;;180.000.000;NO;25985
R9;150;R_0201_0603Metric;;99.825.000;119.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;103.025.000;119.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;33.945.000;161.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;68.485.000;119.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;68.485.000;35.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;33.945.000;119.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;137.565.000;161.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;68.485.000;161.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;68.485.000;77.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;103.025.000;35.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;137.565.000;119.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;33.945.000;77.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;103.025.000;77.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;33.945.000;35.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;103.025.000;161.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;137.565.000;35.442.900;;;180.000.000;NO;25985
R10;150;R_0201_0603Metric;;137.565.000;77.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;106.225.000;35.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;140.765.000;161.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;71.685.000;119.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;140.765.000;119.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;140.765.000;77.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;106.225.000;77.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;37.145.000;35.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;71.685.000;161.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;106.225.000;119.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;140.765.000;35.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;37.145.000;161.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;71.685.000;77.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;71.685.000;35.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;37.145.000;119.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;106.225.000;161.442.900;;;180.000.000;NO;25985
R11;150;R_0201_0603Metric;;37.145.000;77.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;109.425.000;161.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;74.885.000;119.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;40.345.000;119.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;143.965.000;161.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;40.345.000;161.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;40.345.000;77.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;109.425.000;77.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;143.965.000;119.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;143.965.000;35.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;74.885.000;77.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;109.425.000;119.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;74.885.000;35.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;143.965.000;77.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;74.885.000;161.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;40.345.000;35.442.900;;;180.000.000;NO;25985
R12;150;R_0201_0603Metric;;109.425.000;35.442.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;55.685.000;39.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;124.765.000;165.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;124.765.000;39.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;124.765.000;123.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;55.685.000;123.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;55.685.000;165.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;21.145.000;39.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;124.765.000;81.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;90.225.000;81.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;21.145.000;81.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;90.225.000;165.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;21.145.000;123.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;90.225.000;39.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;55.685.000;81.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;21.145.000;165.672.900;;;180.000.000;NO;25985
R13;150;R_0201_0603Metric;;90.225.000;123.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;24.345.000;165.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;93.425.000;123.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;127.965.000;39.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;24.345.000;39.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;127.965.000;165.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;58.885.000;123.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;58.885.000;39.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;24.345.000;81.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;58.885.000;165.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;93.425.000;165.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;93.425.000;39.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;93.425.000;81.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;24.345.000;123.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;127.965.000;81.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;127.965.000;123.672.900;;;180.000.000;NO;25985
R14;150;R_0201_0603Metric;;58.885.000;81.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;62.085.000;39.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;62.085.000;165.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;27.545.000;123.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;27.545.000;81.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;27.545.000;39.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;62.085.000;123.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;96.625.000;39.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;62.085.000;81.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;27.545.000;165.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;96.625.000;123.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;131.165.000;39.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;131.165.000;165.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;96.625.000;81.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;131.165.000;81.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;131.165.000;123.672.900;;;180.000.000;NO;25985
R15;150;R_0201_0603Metric;;96.625.000;165.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;99.825.000;123.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;65.285.000;39.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;30.745.000;123.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;30.745.000;39.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;30.745.000;81.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;65.285.000;81.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;134.365.000;165.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;134.365.000;39.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;30.745.000;165.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;65.285.000;123.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;65.285.000;165.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;99.825.000;39.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;134.365.000;81.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;99.825.000;165.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;99.825.000;81.672.900;;;180.000.000;NO;25985
R16;150;R_0201_0603Metric;;134.365.000;123.672.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;52.485.000;77.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;52.485.000;35.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;87.025.000;119.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;121.565.000;161.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;121.565.000;77.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;17.945.000;77.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;121.565.000;119.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;52.485.000;119.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;17.945.000;35.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;121.565.000;35.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;17.945.000;161.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;52.485.000;161.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;87.025.000;161.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;17.945.000;119.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;87.025.000;35.442.900;;;180.000.000;NO;25985
R17;150;R_0201_0603Metric;;87.025.000;77.442.900;;;180.000.000;NO;25985
R18;150;R_0201_0603Metric;;33.945.000;165.672.900;;;180.000.000;NO;25985
R18;150;R_0201_0603Metric;;68.485.000;39.672.900;;;180.000.000;NO;25985
R18;150;R_0201_0603Metric;;103.025.000;123.672.900;;;180.000.000;NO;25985
R18;150;R_0201_0603Metric;;33.945.000;39.672.900;;;180.000.000;NO;25985
